No:,3 month,1 month,1 week,Patients num,,,,,,
5575,1,1,1.152,68,,,,,,
5576,1,1,1.148,110,,,,,,
5577,1,1,0.466,43,,,,,,
5578,1,1,1,94,,,,,,
5579,1,1,1,48,,,,,,
5580,1,1,0.521,42,,,,,,
5581,1,1,0.815,46,,,,,,
5582,1,1,0.667,115,,,,,,
5583,1,1,1,71,,,,,,
5584,1,1,3.71,47,,,,,,
5585,1,1,1,48,,,,,,
5586,1,1,1,100,,,,,,
5587,1,1,0.98,39,,,,,,
5588,1,1,1,74,,,,,,
5589,1,1,1,50,,,,,,
5590,1,1,0.297,41,,,,,,
5591,1,1,4.574,76,,,,,,
5592,1,1,1.166,141,,,,,,
5593,1,1,1,58,,,,,,
5594,1,1,1,71,,,,,,
5595,1,1,2.589,38,,,,,,
5596,1,1,1.021,59,,,,,,
5597,1,1,1.168,103,,,,,,
5598,1,1,1,90,,,,,,
5599,1,1.004,1,117,,,,,,
5600,1,1,1,37,,,,,,
5601,1,1,0.973,73,,,,,,
5602,1,1,0.453,56,,,,,,
5603,1,1,1,90,,,,,,
5604,1,1,1,64,,,,,,
5605,1,1,1,58,,,,,,
5606,1,1,1.99,38,,,,,,
5607,1,1,3.535,44,,,,,,
5608,1,1,0.965,88,,,,,,
5609,1,1,1.152,36,,,,,,
5610,1,1,0.967,90,,,,,,
5611,1,1,1,105,,,,,,
5612,1,1,3.866,33,,,,,,
5613,1,1,1.023,25,,,,,,
5614,1,1,1,52,,,,,,
5615,1,1,0.829,121,,,,,,
5616,1,1,1.409,26,,,,,,
5617,1,1,0.639,81,,,,,,
5618,1,1,1.281,79,,,,,,
5619,1,1,1,67,,,,,,
5620,1,1,0.734,59,,,,,,
5621,1,1,1.085,96,,,,,,
5622,1,1,1.438,32,,,,,,
5623,1,1,0.834,91,,,,,,
5624,1,1,1.625,60,,,,,,
5625,1,1,1.561,28,,,,,,
5626,1,1,1,97,,,,,,
5627,1,1,1,102,,,,,,
5628,1,1,1,64,,,,,,
5629,1,1,1,100,,,,,,
5630,1,1,0.978,40,,,,,,
5631,1,1,2.563,61,,,,,,
5632,1,1,1.148,70,,,,,,
5633,1,1,0.743,69,,,,,,
5634,1,1,1,42,,,,,,
5635,1,1,1.874,46,,,,,,
5636,1,1,2.656,35,,,,,,
5637,1,1,1.032,35,,,,,,
5638,1,1,1,104,,,,,,
5639,1,1,0.861,81,,,,,,
5640,1,1,0.803,44,,,,,,
5641,1,1,1.166,120,,,,,,
5642,1,1,1,26,,,,,,
5643,1,1,1,35,,,,,,
5644,1,1,1.182,83,,,,,,
5645,1,1,1,56,,,,,,
5646,1,1,1,39,,,,,,
5647,1,1,1.04,59,,,,,,
5648,1,1,1,18,,,,,,
5649,1,1,1,121,,,,,,
5650,1,1,0.962,22,,,,,,
5651,1,1,1.011,35,,,,,,
5652,1,1,1.822,23,,,,,,
5653,1,1,1,104,,,,,,
5654,1,1,1,92,,,,,,
5655,1,1,1,39,,,,,,
5656,1,1,1.215,41,,,,,,
5657,1,1,1.244,64,,,,,,
5658,1,1,1,58,,,,,,
5659,1,1,1,31,,,,,,
5660,1,1,0.938,23,,,,,,
5661,1,1,1.131,47,,,,,,
5662,1,1,1.06,94,,,,,,
5663,1,1,1,31,,,,,,
5664,1,1,4.197,81,,,,,,
5665,1,1,0.427,80,,,,,,
5666,1,1,0.567,70,,,,,,
5667,1,1,1.107,118,,,,,,
5668,1,1,1,81,,,,,,
5669,1,1,1.259,45,,,,,,
5670,1,1,0.461,75,,,,,,
5671,1,1,1,44,,,,,,
5672,1,1,0.959,47,,,,,,
5673,1,1,1,36,,,,,,
5674,1,0.997,0.844,50,,,,,,
5675,1,1,1.054,79,,,,,,
5676,1,1,1,82,,,,,,
5677,1,1,1,99,,,,,,
5678,1,1,1,25,,,,,,
5679,1,1,1,32,,,,,,
5680,1,1,1.132,87,,,,,,
5681,1,1,1,88,,,,,,
5682,1,1,0.605,58,,,,,,
5683,1,1,0.892,69,,,,,,
5684,1,1,1,106,,,,,,
5685,1,1,1.962,71,,,,,,
5686,1,1,1,25,,,,,,
5687,1,1,1.137,69,,,,,,
5688,1,1,1,33,,,,,,
5689,1,1,1,34,,,,,,
5690,1,1,1,69,,,,,,
5691,1,1,0.603,86,,,,,,
5692,1,1,1,91,,,,,,
5693,1,1,1,71,,,,,,
5694,1,1,0.807,17,,,,,,
5695,1,1,1,68,,,,,,
5696,1,1,0.802,39,,,,,,
5697,1,1,1,63,,,,,,
5698,1,1,3.181,80,,,,,,
5699,1,1,1,66,,,,,,
5700,1,1,1,39,,,,,,
5701,1,1,1.142,92,,,,,,
5702,1,1,1,105,,,,,,
5703,1,1,1.154,93,,,,,,
5704,1,1,1.023,32,,,,,,
5705,1,1,3.783,69,,,,,,
5706,1,1,2.058,109,,,,,,
5707,1,1,2.01,45,,,,,,
5708,1,1,1.099,62,,,,,,
5709,1,1,1.739,104,,,,,,
5710,1,1,1.158,75,,,,,,
5711,1,1,1,100,,,,,,
5712,1,0.999,1.203,57,,,,,,
5713,1,1,1.088,26,,,,,,
5714,1,1,1.002,75,,,,,,
5715,1,1,1,137,,,,,,
5716,1,1,1,59,,,,,,
5717,1,1,1.037,25,,,,,,
5718,1,1,0.482,60,,,,,,
5719,1,1,0.222,126,,,,,,
5720,1,1,1,38,,,,,,
5721,1,1,1,26,,,,,,
5722,1,1,1.161,80,,,,,,
5723,1,1,0.986,67,,,,,,
5724,1,1,1.174,37,,,,,,
5725,1,1,1,38,,,,,,
5726,1,1,1,74,,,,,,
5727,1,1,1.112,42,,,,,,
5728,1,1,1,79,,,,,,
5729,1,1,0.315,135,,,,,,
5730,1,1,1,89,,,,,,
5731,1,1,1,41,,,,,,
5732,1,1,1,26,,,,,,
5733,1,1,1,37,,,,,,
5734,1,1,2.998,82,,,,,,
5735,1,1,1,73,,,,,,
5736,1,1,1.006,86,,,,,,
5737,1,1,1.138,134,,,,,,
5738,1,1,0.822,68,,,,,,
5739,1,1,3.538,106,,,,,,
5740,1,1,0.916,74,,,,,,
5741,1,1,1.036,117,,,,,,
5742,1,1,1,52,,,,,,
5743,1,1,1.219,120,,,,,,
5744,1,1,1.062,81,,,,,,
5745,1,1,2.268,86,,,,,,
5746,1,1,0.993,112,,,,,,
5747,1,1,0.701,79,,,,,,
5748,1,1,1,47,,,,,,
5749,1,1,1,49,,,,,,
5750,1,1,0.986,43,,,,,,
5751,1,1,2.209,116,,,,,,
5752,1,1,1.167,35,,,,,,
5753,1,1,1,38,,,,,,
5754,1,1,2.098,35,,,,,,
5755,1,1,1,111,,,,,,
5756,1,1,0.987,93,,,,,,
5757,1,1,0.509,39,,,,,,
5758,1,1,1.085,126,,,,,,
5759,1,1,1.06,28,,,,,,
5760,1,1,1.049,86,,,,,,
5761,1,1,1,124,,,,,,
5762,1,1,0.971,40,,,,,,
5763,1,1,0.446,53,,,,,,
5764,1,1,1.576,68,,,,,,
5765,1,1,1.304,40,,,,,,
5766,1,1,1,55,,,,,,
5767,1,1,1.748,102,,,,,,
5768,1,1,0.787,74,,,,,,
5769,1,1,0.97,67,,,,,,
5770,1,1,1.161,46,,,,,,
5771,1,1,0.722,67,,,,,,
5772,1,1,1,44,,,,,,
5773,1,1,1,90,,,,,,
5774,1,1,1,42,,,,,,
5775,1,1,1,45,,,,,,
5776,1,1,1.041,103,,,,,,
5777,1,1,2.221,94,,,,,,
5778,1,1,1.143,105,,,,,,
5779,1,1,1,62,,,,,,
5780,1,1,1,34,,,,,,
5781,1,1,1.001,50,,,,,,
5782,1,1,1,104,,,,,,
5783,1,1,1.045,46,,,,,,
5784,1,1,0.296,103,,,,,,
5785,1,1,1.033,61,,,,,,
5786,1,1,1,37,,,,,,
5787,1,1,1.19,125,,,,,,
5788,1,1,1,59,,,,,,
5789,1,1,1,28,,,,,,
5790,1,1,1,71,,,,,,
5791,1,1,1,113,,,,,,
5792,1,1,1.183,96,,,,,,
5793,1,1,1.062,34,,,,,,
5794,1,1,0.519,33,,,,,,
5795,1,1,1,52,,,,,,
5796,1,1,1,98,,,,,,
5797,1,1,0.63,29,,,,,,
5798,1,1,1,73,,,,,,
5799,1,1,1,98,,,,,,
5800,1,1,1.003,54,,,,,,
5801,1,1,1,72,,,,,,
5802,1,1,1.058,26,,,,,,
5803,1,1,1,57,,,,,,
5804,1,1,1.187,55,,,,,,
5805,1,1,1.063,28,,,,,,
5806,1,1,2.229,77,,,,,,
5807,1,1,3.565,155,,,,,,
5808,1,1,0.601,122,,,,,,
5809,1,1,0.98,89,,,,,,
5810,1,1,1.009,82,,,,,,
5811,1,1,1.178,55,,,,,,
5812,1,1,0.956,102,,,,,,
5813,1,1.003,1,113,,,,,,
5814,1,1,1.135,74,,,,,,
5815,1,1,1.106,76,,,,,,
5816,1,1,0.351,47,,,,,,
5817,1,1,0.844,53,,,,,,
5818,1,1,1.054,48,,,,,,
5819,1,1,0.915,23,,,,,,
5820,1,1,4.366,56,,,,,,
5821,1,1,1.054,37,,,,,,
5822,1,1,2.485,26,,,,,,
5823,1,1,1,47,,,,,,
5824,1,1,0.749,62,,,,,,
5825,1,1,1.257,76,,,,,,
5826,1,0.999,0.918,61,,,,,,
5827,1,1,0.947,95,,,,,,
5828,1,1,1,73,,,,,,
5829,1,1,1,87,,,,,,
5830,1,1,1,65,,,,,,
5831,1,1,0.998,113,,,,,,
5832,1,1,1.288,68,,,,,,
5833,1,1,1,34,,,,,,
5834,1,1,1.222,34,,,,,,
5835,1,1,1,70,,,,,,
5836,1,1,1.159,26,,,,,,
5837,1,1,0.372,45,,,,,,
5838,1,1,1,71,,,,,,
5839,1,1,1,26,,,,,,
5840,1,1,1,49,,,,,,
5841,1,1,1,60,,,,,,
5842,1,1,0.794,56,,,,,,
5843,1,1,1,96,,,,,,
5844,1,1,0.482,54,,,,,,
5845,1,1,1.08,86,,,,,,
5846,1,1.003,1.531,100,,,,,,
5847,1,1,1,55,,,,,,
5848,1,1,1,66,,,,,,
5849,1,1,1.06,59,,,,,,
5850,1,1,1,85,,,,,,
5851,1,1,0.507,60,,,,,,
5852,1,1,1,57,,,,,,
5853,1,1,1.479,87,,,,,,
5854,1,1,1,78,,,,,,
5855,1,1,1.198,49,,,,,,
5856,1,1,1,101,,,,,,
5857,1,1,4.423,68,,,,,,
5858,1,1,1,115,,,,,,
5859,1,1,1,42,,,,,,
5860,1,1,1.164,95,,,,,,
5861,1,1,1.101,96,,,,,,
5862,1,1,1,87,,,,,,
5863,1,1,1.595,63,,,,,,
5864,1,1,0.368,56,,,,,,
5865,1,1,1,23,,,,,,
5866,1,1,1.215,43,,,,,,
5867,1,1,1.001,37,,,,,,
5868,1,1,1,91,,,,,,
5869,1,1,1.167,105,,,,,,
5870,1,1,0.521,91,,,,,,
5871,1,1,1.116,35,,,,,,
5872,1,1,1,113,,,,,,
5873,1,1,0.828,39,,,,,,
5874,1,1,1.21,56,,,,,,
5875,1,1,3.12,110,,,,,,
5876,1,0.998,0.808,54,,,,,,
5877,1,1,1.152,104,,,,,,
5878,1,1,0.315,50,,,,,,
5879,1,1,1,68,,,,,,
5880,1,1,1.059,126,,,,,,
5881,1,1,1.241,88,,,,,,
5882,1,1,0.813,74,,,,,,
5883,1,1,1.107,39,,,,,,
5884,1,1,1,33,,,,,,
5885,1,1,1.741,33,,,,,,
5886,1,1,1,40,,,,,,
5887,1,1,1,95,,,,,,
5888,1,1,1.105,84,,,,,,
5889,1,1,1,53,,,,,,
5890,1,1,1.689,111,,,,,,
5891,1,1,1.534,60,,,,,,
5892,1,1,0.359,32,,,,,,
5893,1,1,1,61,,,,,,
5894,1,1,0.886,26,,,,,,
5895,1,1,0.846,46,,,,,,
5896,1,1,1.657,80,,,,,,
5897,1,1,0.82,75,,,,,,
5898,1,1,1,33,,,,,,
5899,1,1,4.446,122,,,,,,
5900,1,1,0.905,101,,,,,,
5901,1,1,0.91,16,,,,,,
5902,1,1,1.188,153,,,,,,
5903,1,1,1.029,91,,,,,,
5904,1,1,1,39,,,,,,
5905,1,1,0.565,65,,,,,,
5906,1,1,1,62,,,,,,
5907,1,1,1.004,98,,,,,,
5908,1,1,1.096,70,,,,,,
5909,1,1,3.606,95,,,,,,
5910,1,1,1.068,63,,,,,,
5911,1,1,1.113,52,,,,,,
5912,1,1,1,52,,,,,,
5913,1,1,0.996,132,,,,,,
5914,1,1,4.397,68,,,,,,
5915,1,1,1,65,,,,,,
5916,1,1,1,91,,,,,,
5917,1,1,2.244,37,,,,,,
5918,1,1,1,75,,,,,,
5919,1,1,1,86,,,,,,
5920,1,1,1.038,87,,,,,,
5921,1,1,1,79,,,,,,
5922,1,1,0.974,93,,,,,,
5923,1,1,3.684,59,,,,,,
5924,1,1,1.17,90,,,,,,
5925,1,1,1,130,,,,,,
5926,1,1,1.167,82,,,,,,
5927,1,1,0.818,27,,,,,,
5928,1,1,1,98,,,,,,
5929,1,1,0.872,52,,,,,,
5930,1,1,1,113,,,,,,
5931,1,1,1.221,104,,,,,,
5932,1,1,0.883,44,,,,,,
5933,1,1,1,60,,,,,,
5934,1,1,1,93,,,,,,
5935,1,1,1.075,71,,,,,,
5936,1,1,1.117,102,,,,,,
5937,1,1,1.334,42,,,,,,
5938,1,1,0.602,59,,,,,,
5939,1,1,1.737,106,,,,,,
5940,1,1,0.393,50,,,,,,
5941,1,1,1,49,,,,,,
5942,1,1,1.133,58,,,,,,
5943,1,1,0.27,83,,,,,,
5944,1,1,1,74,,,,,,
5945,1,1,1,33,,,,,,
5946,1,1,1.017,55,,,,,,
5947,1,1,1,71,,,,,,
5948,1,1,0.509,88,,,,,,
5949,1,1,1,39,,,,,,
5950,1,1,1.02,45,,,,,,
5951,1,1,0.984,84,,,,,,
5952,1,1,1.039,56,,,,,,
5953,1,1,1,88,,,,,,
5954,1,1,1,94,,,,,,
5955,1,1,0.267,66,,,,,,
5956,1,1,1,144,,,,,,
5957,1,1,1,102,,,,,,
5958,1,1,0.782,114,,,,,,
5959,1,1,0.406,92,,,,,,
5960,1,1,1.386,69,,,,,,
5961,1,1,1.033,38,,,,,,
5962,1,1,1,89,,,,,,
5963,1,1,1,45,,,,,,
5964,1,1,1,84,,,,,,
5965,1,1,1.836,126,,,,,,
5966,1,1,1,74,,,,,,
5967,1,1,1,85,,,,,,
5968,1,1,1,89,,,,,,
5969,1,1,1.025,47,,,,,,
5970,1,1,1.05,124,,,,,,
5971,1,1,1,78,,,,,,
5972,1,1,1,64,,,,,,
5973,1,1,1,63,,,,,,
5974,1,1.012,1,125,,,,,,
5975,1,1,1,33,,,,,,
5976,1,1,1,63,,,,,,
5977,1,1,1.101,35,,,,,,
5978,1,1,1,53,,,,,,
5979,1,1,1,58,,,,,,
5980,1,1,1.24,37,,,,,,
5981,1,1,0.716,88,,,,,,
5982,1,1,0.897,86,,,,,,
5983,1,1,0.967,47,,,,,,
5984,1,1,3.773,137,,,,,,
5985,1,1,1,81,,,,,,
5986,1,1,1,101,,,,,,
5987,1,1,1.967,109,,,,,,
5988,1,1,0.283,81,,,,,,
5989,1,1,1,65,,,,,,
5990,1,1,1.087,93,,,,,,
5991,1,1,0.368,40,,,,,,
5992,1,1,1,100,,,,,,
5993,1,1,0.343,62,,,,,,
5994,1,1,1.288,99,,,,,,
5995,1,1,1.06,82,,,,,,
5996,1,1,0.785,73,,,,,,
5997,1,1,1,100,,,,,,
5998,1,1,1,77,,,,,,
5999,1,1,1.11,107,,,,,,
6000,1,1,0.511,99,,,,,,
6001,1,1,0.864,71,,,,,,
6002,1,1,1,23,,,,,,
6003,1,1,1,69,,,,,,
6004,1,1,0.315,38,,,,,,
6005,1,1,0.997,51,,,,,,
6006,1,1,0.62,45,,,,,,
6007,1,1,0.581,100,,,,,,
6008,1,1,0.929,66,,,,,,
6009,1,1,1.034,69,,,,,,
6010,1,1,1,98,,,,,,
6011,1,1,1.048,106,,,,,,
6012,1,1,1,63,,,,,,
6013,1,1,1.051,29,,,,,,
6014,1,1,1.559,81,,,,,,
6015,1,1,1.051,33,,,,,,
6016,1,1,0.964,38,,,,,,
6017,1,0.999,1,78,,,,,,
6018,1,1,0.676,34,,,,,,
6019,1,1,0.655,66,,,,,,
6020,1,1,0.6,67,,,,,,
6021,1,1,1,76,,,,,,
6022,1,1,1,45,,,,,,
6023,1,1,1.07,102,,,,,,
6024,1,1,1,103,,,,,,
6025,1,1,1,66,,,,,,
6026,1,1,1.125,83,,,,,,
6027,1,1,1.04,50,,,,,,
6028,1,1,0.797,65,,,,,,
6029,1,1,0.576,92,,,,,,
6030,1,1,1,39,,,,,,
6031,1,1,0.202,100,,,,,,
6032,1,1,1.262,89,,,,,,
6033,1,1,1,36,,,,,,
6034,1,1,1.149,69,,,,,,
6035,1,1.006,1,97,,,,,,
6036,1,1,1.097,106,,,,,,
6037,1,1,1,41,,,,,,
6038,1,1,1,89,,,,,,
6039,1,1,1,29,,,,,,
6040,1,1,1,111,,,,,,
6041,1,1,2.199,61,,,,,,
6042,1,1,1,74,,,,,,
6043,1,1,0.98,77,,,,,,
6044,1,1,1,97,,,,,,
6045,1,1,1.018,82,,,,,,
6046,1,1,1,97,,,,,,
6047,1,1,1.91,84,,,,,,
6048,1,1,1,77,,,,,,
6049,1,1,1,29,,,,,,
6050,1,1,1.047,98,,,,,,
6051,1,1,1,80,,,,,,
6052,1,1,3.145,51,,,,,,
6053,1,1,1.095,96,,,,,,
6054,1,1,1,86,,,,,,
6055,1,1,1.021,111,,,,,,
6056,1,1,1.787,34,,,,,,
6057,1,1,1.135,69,,,,,,
6058,1,1,1,89,,,,,,
6059,1,1,1,91,,,,,,
6060,1,1,0.982,33,,,,,,
6061,1,1,1.015,59,,,,,,
6062,1,1,2.683,65,,,,,,
6063,1,1,1.012,50,,,,,,
6064,1,1,1.241,94,,,,,,
6065,1,1,1.013,90,,,,,,
6066,1,1,4.397,81,,,,,,
6067,1,1,0.317,49,,,,,,
6068,1,1,0.545,60,,,,,,
6069,1,1,1,65,,,,,,
6070,1,1,1,53,,,,,,
6071,1,1,0.825,33,,,,,,
6072,1,1,1,72,,,,,,
6073,1,1,1.064,44,,,,,,
6074,1,1,1,105,,,,,,
6075,1,1,1,67,,,,,,
6076,1,1,1,69,,,,,,
6077,1,1,1.019,109,,,,,,
6078,1,1,1,105,,,,,,
6079,1,1,1.119,54,,,,,,
6080,1,1,1.083,30,,,,,,
6081,1,1,1,63,,,,,,
6082,1,1,1.225,113,,,,,,
6083,1,1,1,85,,,,,,
6084,1,1,1,96,,,,,,
6085,1,1,1,38,,,,,,
6086,1,1,1,106,,,,,,
6087,1,1,1,89,,,,,,
6088,1,1,0.442,65,,,,,,
6089,1,1,1.105,79,,,,,,
6090,1,1,1.165,94,,,,,,
6091,1,1,1.019,93,,,,,,
6092,1,1,1.017,108,,,,,,
6093,1,1,1,67,,,,,,
6094,1,1,0.564,93,,,,,,
6095,1,1,1,87,,,,,,
6096,1,1,1.011,49,,,,,,
6097,1,1,1,60,,,,,,
6098,1,1,1.02,82,,,,,,
6099,1,1,1.007,73,,,,,,
6100,1,1,0.606,52,,,,,,
6101,1,1,0.939,33,,,,,,
6102,1,1,1.1,104,,,,,,
6103,1,1,1,52,,,,,,
6104,1,1,1.216,76,,,,,,
6105,1,1,0.818,62,,,,,,
6106,1,1,1,138,,,,,,
6107,1,1,0.973,106,,,,,,
6108,1,1,1.972,88,,,,,,
6109,1,1,0.945,129,,,,,,
6110,1,1,0.261,52,,,,,,
6111,1,1,0.322,23,,,,,,
6112,1,1,2.372,41,,,,,,
6113,1,1,1.001,43,,,,,,
6114,1,1,1,123,,,,,,
6115,1,1,1,33,,,,,,
6116,1,1,0.514,72,,,,,,
6117,1,1,0.995,113,,,,,,
6118,1,1,1,123,,,,,,
6119,1,1,2.558,27,,,,,,
6120,1,1,1,28,,,,,,
6121,1,1,1,88,,,,,,
6122,1,1,1,48,,,,,,
6123,1,1,1,120,,,,,,
6124,1,1,1,90,,,,,,
6125,1,1,0.903,50,,,,,,
6126,1,1,1.99,86,,,,,,
6127,1,0.989,0.988,68,,,,,,
6128,1,1,1.265,57,,,,,,
6129,1,1,2.299,110,,,,,,
6130,1,1,1.601,99,,,,,,
6131,1,1,1.045,112,,,,,,
6132,1,1,1.141,106,,,,,,
6133,1,1,0.982,66,,,,,,
6134,1,1,1.036,50,,,,,,
6135,1,1,0.971,55,,,,,,
6136,1,1,1.623,89,,,,,,
6137,1,1,0.898,44,,,,,,
6138,1,1,3.058,71,,,,,,
6139,1,1,0.88,85,,,,,,
6140,1,1,0.699,38,,,,,,
6141,1,1,1,68,,,,,,
6142,1,1,1.799,111,,,,,,
6143,1,1,0.33,57,,,,,,
6144,1,1,1,27,,,,,,
6145,1,1,1,59,,,,,,
6146,1,1,1.017,47,,,,,,
6147,1,1,1,96,,,,,,
6148,1,1,1,69,,,,,,
6149,1,1,1,29,,,,,,
6150,1,1,1.174,94,,,,,,
6151,1,1.019,0.948,46,,,,,,
6152,1,1,4.459,93,,,,,,
6153,1,1,2.355,73,,,,,,
6154,1,1,0.221,75,,,,,,
6155,1,1,0.883,56,,,,,,
6156,1,1,1.395,88,,,,,,
6157,1,1,1,21,,,,,,
6158,1,1,0.986,47,,,,,,
6159,1,1,1,47,,,,,,
6160,1,1,1,72,,,,,,
6161,1,1,1,39,,,,,,
6162,1,1,0.725,35,,,,,,
6163,1,1,1,42,,,,,,
6164,1,1,1.114,30,,,,,,
6165,1,1,1.137,35,,,,,,
6166,1,1,1.089,70,,,,,,
6167,1,1,1,99,,,,,,
6168,1,1,1,58,,,,,,
6169,1,1,1,68,,,,,,
6170,1,1,1.011,131,,,,,,
6171,1,1,1,30,,,,,,
6172,1,1,2.012,99,,,,,,
6173,1,1,1.058,49,,,,,,
6174,1,1,1,54,,,,,,
6175,1,1,1,65,,,,,,
6176,1,1,1.029,126,,,,,,
6177,1,1,0.857,24,,,,,,
6178,1,1,0.925,105,,,,,,
6179,1,1,1,32,,,,,,
6180,1,1,0.39,36,,,,,,
6181,1,1,1.642,89,,,,,,
6182,1,1,1.197,138,,,,,,
6183,1,1,1.06,56,,,,,,
6184,1,1,0.509,52,,,,,,
6185,1,1,1,54,,,,,,
6186,1,1,2.462,55,,,,,,
6187,1,1,1,83,,,,,,
6188,1,1,1.032,73,,,,,,
6189,1,1,1.005,41,,,,,,
6190,1,1,0.664,96,,,,,,
6191,1,1,0.584,88,,,,,,
6192,1,1,0.92,45,,,,,,
6193,1,1,1.205,92,,,,,,
6194,1,1,1.196,86,,,,,,
6195,1,1,1.258,106,,,,,,
6196,1,1,1.007,49,,,,,,
6197,1,1,3.708,121,,,,,,
6198,1,1,1.25,63,,,,,,
6199,1,1,0.289,130,,,,,,
6200,1,1,1,31,,,,,,
6201,1,1,1,22,,,,,,
6202,1,1,0.822,62,,,,,,
6203,1,1,1.187,85,,,,,,
6204,1,1,1.354,137,,,,,,
6205,1,1,0.842,55,,,,,,
6206,1,1,1.111,87,,,,,,
6207,1,1,1.765,103,,,,,,
6208,1,1,1.005,146,,,,,,
6209,1,1,1.046,90,,,,,,
6210,1,1,1,100,,,,,,
6211,1,1,1.372,44,,,,,,
6212,1,1,1,56,,,,,,
6213,1,1,1,26,,,,,,
6214,1,1,1.087,109,,,,,,
6215,1,1,1,20,,,,,,
6216,1,1,1.078,42,,,,,,
6217,1,1,0.679,84,,,,,,
6218,1,1,1.3,25,,,,,,
6219,1,1,0.983,41,,,,,,
6220,1,1,1,49,,,,,,
6221,1,1,1,66,,,,,,
6222,1,1,1.312,101,,,,,,
6223,1,1,2.316,105,,,,,,
6224,1,1,1.174,79,,,,,,
6225,1,1,0.943,86,,,,,,
6226,1,1,1.16,80,,,,,,
6227,1,1,0.886,74,,,,,,
6228,1,1,4.274,69,,,,,,
6229,1,1,1.022,86,,,,,,
6230,1,1,0.978,88,,,,,,
6231,1,1,0.814,92,,,,,,
6232,1,1,1,50,,,,,,
6233,1,1,1,58,,,,,,
6234,1,0.998,1.481,111,,,,,,
6235,1,1,1.118,104,,,,,,
6236,1,1,1,102,,,,,,
6237,1,1,0.586,72,,,,,,
6238,1,1,0.703,43,,,,,,
6239,1,1,0.448,82,,,,,,
6240,1,1,2.188,74,,,,,,
6241,1,1,1,52,,,,,,
6242,1,1,0.827,22,,,,,,
6243,1,1,1,118,,,,,,
6244,1,1,1,103,,,,,,
6245,1,1,0.96,31,,,,,,
6246,1,1,2.27,38,,,,,,
6247,1,1,1.102,64,,,,,,
6248,1,1,0.704,80,,,,,,
6249,1,1,1.239,109,,,,,,
6250,1,1,1,87,,,,,,
6251,1,1,1,45,,,,,,
6252,1,1,3.76,63,,,,,,
6253,1,1,1.041,118,,,,,,
6254,1,1,1.514,83,,,,,,
6255,1,1,0.471,95,,,,,,
6256,1,1,1,41,,,,,,
6257,1,1,0.377,27,,,,,,
6258,1,1,1,52,,,,,,
6259,1,1,1.064,137,,,,,,
6260,1,1,0.961,61,,,,,,
6261,1,1,1.191,96,,,,,,
6262,1,1,0.918,84,,,,,,
6263,1,1,0.247,89,,,,,,
6264,1,1,1,25,,,,,,
6265,1,1,2.017,119,,,,,,
6266,1,1,0.536,57,,,,,,
6267,1,1,0.422,69,,,,,,
6268,1,1,1,110,,,,,,
6269,1,1,1.071,96,,,,,,
6270,1,1,0.927,52,,,,,,
6271,1,1,1.148,58,,,,,,
6272,1,1,1,86,,,,,,
6273,1,1,1.22,109,,,,,,
6274,1,1.003,0.943,95,,,,,,
6275,1,0.999,0.917,71,,,,,,
6276,1,1,1.674,33,,,,,,
6277,1,1,1.06,76,,,,,,
6278,1,1,0.512,76,,,,,,
6279,1,1,0.326,49,,,,,,
6280,1,1,1.332,58,,,,,,
6281,1,1,1.039,79,,,,,,
6282,1,1,4.924,72,,,,,,
6283,1,1,2.275,31,,,,,,
6284,1,1,1.087,82,,,,,,
6285,1,1,1.012,54,,,,,,
6286,1,1,1,64,,,,,,
6287,1,1,1,93,,,,,,
6288,1,1,1,77,,,,,,
6289,1,1,1.14,131,,,,,,
6290,1,1,1.102,58,,,,,,
6291,1,1,1.699,71,,,,,,
6292,1,1,1,52,,,,,,
6293,1,1,1,72,,,,,,
6294,1,1,1,101,,,,,,
6295,1,1,1.589,105,,,,,,
6296,1,1,3.291,75,,,,,,
6297,1,1,1,109,,,,,,
6298,1,1,1,48,,,,,,
6299,1,1,1,56,,,,,,
6300,1,1,1,46,,,,,,
6301,1,1,1.068,61,,,,,,
6302,1,1,1.078,101,,,,,,
6303,1,1,1,64,,,,,,
6304,1,1,1.337,29,,,,,,
6305,1,1,1.231,73,,,,,,
6306,1,1,1,81,,,,,,
6307,1,1,1.878,57,,,,,,
6308,1,1,0.463,54,,,,,,
6309,1,1,0.984,98,,,,,,
6310,1,1,1,44,,,,,,
6311,1,1,1,57,,,,,,
6312,1,1,0.877,45,,,,,,
6313,1,1,1.1,75,,,,,,
6314,1,1,1.349,126,,,,,,
6315,1,1,1,38,,,,,,
6316,1,1,0.735,41,,,,,,
6317,1,1,1.052,105,,,,,,
6318,1,1,0.951,69,,,,,,
6319,1,1,1,76,,,,,,
6320,1,1,3.712,65,,,,,,
6321,1,1,1,120,,,,,,
6322,1,1,1.226,97,,,,,,
6323,1,1,1,31,,,,,,
6324,1,1,1,39,,,,,,
6325,1,1,0.999,126,,,,,,
6326,1,1,2.858,105,,,,,,
6327,1,1,1,27,,,,,,
6328,1,1,0.703,62,,,,,,
6329,1,1,1,34,,,,,,
6330,1,1,1,57,,,,,,
6331,1,1,1,83,,,,,,
6332,1,1,0.855,77,,,,,,
6333,1,1,1,45,,,,,,
6334,1,1,1.293,87,,,,,,
6335,1,1,1,31,,,,,,
6336,1,1,1.06,58,,,,,,
6337,1,1,1.163,96,,,,,,
